player_name,player_status,team_name,game_id
Jake LaRavia,Reserves,MEM,202412050MEM
Marcus Smart,Reserves,MEM,202412050MEM
Jay Huff,Reserves,MEM,202412050MEM
Scotty Pippen Jr.,Reserves,MEM,202412050MEM
Colin Castleton,Reserves: Did Not Play,MEM,202412050MEM
Yuki Kawamura,Reserves: Did Not Play,MEM,202412050MEM
John Konchar,Reserves: Did Not Play,MEM,202412050MEM
Cade Cunningham,Starter,DET,202501250ORL
Tim Hardaway Jr.,Starter,DET,202501250ORL
Jalen Duren,Starter,DET,202501250ORL
Ausar Thompson,Starter,DET,202501250ORL
Tobias Harris,Starter,DET,202501250ORL
Malik Beasley,Reserves,DET,202501250ORL
Simone Fontecchio,Reserves,DET,202501250ORL
Isaiah Stewart,Reserves,DET,202501250ORL
Ron Holland,Reserves,DET,202501250ORL
Marcus Sasser,Reserves,DET,202501250ORL
Paul Reed,Reserves,DET,202501250ORL
Wendell Moore Jr.,Reserves: Did Not Play,DET,202501250ORL
Paolo Banchero,Starter,ORL,202501250ORL
Kentavious Caldwell-Pope,Starter,ORL,202501250ORL
Wendell Carter Jr.,Starter,ORL,202501250ORL
Franz Wagner,Starter,ORL,202501250ORL
Jalen Suggs,Starter,ORL,202501250ORL
Tristan Da Silva,Reserves,ORL,202501250ORL
Jonathan Isaac,Reserves,ORL,202501250ORL
Anthony Black,Reserves,ORL,202501250ORL
Cole Anthony,Reserves,ORL,202501250ORL
Jett Howard,Reserves,ORL,202501250ORL
Trevelin Queen,Reserves,ORL,202501250ORL
Caleb Houstan,Reserves: Did Not Play,ORL,202501250ORL
Cory Joseph,Reserves: Did Not Play,ORL,202501250ORL
Cade Cunningham,Starter,DET,202412040BOS
Tobias Harris,Starter,DET,202412040BOS
Tim Hardaway Jr.,Starter,DET,202412040BOS
Jalen Duren,Starter,DET,202412040BOS
Jaden Ivey,Starter,DET,202412040BOS
Malik Beasley,Reserves,DET,202412040BOS
Isaiah Stewart,Reserves,DET,202412040BOS
Marcus Sasser,Reserves,DET,202412040BOS
Ron Holland,Reserves,DET,202412040BOS
Simone Fontecchio,Reserves,DET,202412040BOS
Wendell Moore Jr.,Reserves: Did Not Play,DET,202412040BOS
Paul Reed,Reserves: Did Not Play,DET,202412040BOS
Cole Swider,Reserves: Did Not Play,DET,202412040BOS
Alondes Williams,Reserves: Did Not Play,DET,202412040BOS
Jaylen Brown,Starter,BOS,202412040BOS
Derrick White,Starter,BOS,202412040BOS
Sam Hauser,Starter,BOS,202412040BOS
Al Horford,Starter,BOS,202412040BOS
Kristaps Porziņģis,Starter,BOS,202412040BOS
Payton Pritchard,Reserves,BOS,202412040BOS
Luke Kornet,Reserves,BOS,202412040BOS
Xavier Tillman Sr.,Reserves,BOS,202412040BOS
Jordan Walsh,Reserves,BOS,202412040BOS
Drew Peterson,Reserves,BOS,202412040BOS
Neemias Queta,Reserves: Did Not Play,BOS,202412040BOS
Baylor Scheierman,Reserves: Did Not Play,BOS,202412040BOS
Jaden Springer,Reserves: Did Not Play,BOS,202412040BOS
Devin Booker,Starter,PHO,202501060PHI
Kevin Durant,Starter,PHO,202501060PHI
Ryan Dunn,Starter,PHO,202501060PHI
Tyus Jones,Starter,PHO,202501060PHI
Mason Plumlee,Starter,PHO,202501060PHI
Bradley Beal,Reserves,PHO,202501060PHI
Monte Morris,Reserves,PHO,202501060PHI
Oso Ighodaro,Reserves,PHO,202501060PHI
Grayson Allen,Reserves,PHO,202501060PHI
Jusuf Nurkić,Reserves,PHO,202501060PHI
Josh Okogie,Reserves,PHO,202501060PHI
Bol Bol,Reserves: Did Not Play,PHO,202501060PHI
Damion Lee,Reserves: Did Not Play,PHO,202501060PHI
Tyrese Maxey,Starter,PHI,202501060PHI
Kelly Oubre Jr.,Starter,PHI,202501060PHI
Paul George,Starter,PHI,202501060PHI
Caleb Martin,Starter,PHI,202501060PHI
Guerschon Yabusele,Starter,PHI,202501060PHI
Justin Edwards,Reserves,PHI,202501060PHI
Adem Bona,Reserves,PHI,202501060PHI
Eric Gordon,Reserves,PHI,202501060PHI
Reggie Jackson,Reserves,PHI,202501060PHI
Jeff Dowtin,Reserves,PHI,202501060PHI
Ricky Council IV,Reserves,PHI,202501060PHI
Andre Drummond,Reserves: Did Not Dress,PHI,202501060PHI
Trae Young,Starter,ATL,202501040LAC
Dyson Daniels,Starter,ATL,202501040LAC
Vit Krejci,Starter,ATL,202501040LAC
Zaccharie Risacher,Starter,ATL,202501040LAC
Clint Capela,Starter,ATL,202501040LAC
De'Andre Hunter,Reserves,ATL,202501040LAC
Garrison Mathews,Reserves,ATL,202501040LAC
Onyeka Okongwu,Reserves,ATL,202501040LAC
David Roddy,Reserves,ATL,202501040LAC
Dominick Barlow,Reserves,ATL,202501040LAC
Bogdan Bogdanović,Reserves: Did Not Dress,ATL,202501040LAC
Jalen Johnson,Reserves: Did Not Dress,ATL,202501040LAC
Ivica Zubac,Starter,LAC,202501040LAC
James Harden,Starter,LAC,202501040LAC
Norman Powell,Starter,LAC,202501040LAC
Kawhi Leonard,Starter,LAC,202501040LAC
Kris Dunn,Starter,LAC,202501040LAC
Amir Coffey,Reserves,LAC,202501040LAC
Derrick Jones Jr.,Reserves,LAC,202501040LAC
Kevin Porter Jr.,Reserves,LAC,202501040LAC
Terance Mann,Reserves,LAC,202501040LAC
Nicolas Batum,Reserves,LAC,202501040LAC
Kobe Brown,Reserves,LAC,202501040LAC
Kai Jones,Reserves,LAC,202501040LAC
Jordan Miller,Reserves,LAC,202501040LAC
Bones Hyland,Reserves,LAC,202501040LAC
Mo Bamba,Reserves: Did Not Play,LAC,202501040LAC
Pascal Siakam,Starter,IND,202412040BRK
Tyrese Haliburton,Starter,IND,202412040BRK
Bennedict Mathurin,Starter,IND,202412040BRK
Myles Turner,Starter,IND,202412040BRK
Quenton Jackson,Starter,IND,202412040BRK
T.J. McConnell,Reserves,IND,202412040BRK
Johnny Furphy,Reserves,IND,202412040BRK
Obi Toppin,Reserves,IND,202412040BRK
Jarace Walker,Reserves,IND,202412040BRK
Enrique Freeman,Reserves,IND,202412040BRK
Moses Brown,Reserves,IND,202412040BRK
Tristen Newton,Reserves,IND,202412040BRK
James Johnson,Reserves: Did Not Play,IND,202412040BRK
Andrew Nembhard,Reserves: Did Not Dress,IND,202412040BRK
Ben Sheppard,Reserves: Did Not Dress,IND,202412040BRK
Jalen Wilson,Starter,BRK,202412040BRK
Cameron Johnson,Starter,BRK,202412040BRK
Dennis Schröder,Starter,BRK,202412040BRK
Nic Claxton,Starter,BRK,202412040BRK
Keon Johnson,Starter,BRK,202412040BRK
Shake Milton,Reserves,BRK,202412040BRK
Trendon Watford,Reserves,BRK,202412040BRK
Ben Simmons,Reserves,BRK,202412040BRK
Day'Ron Sharpe,Reserves,BRK,202412040BRK
Cui Yongxi,Reserves: Did Not Play,BRK,202412040BRK
Tyrese Martin,Reserves: Did Not Play,BRK,202412040BRK
Dariq Whitehead,Reserves: Did Not Play,BRK,202412040BRK
Anthony Edwards,Starter,MIN,202501170NYK
Julius Randle,Starter,MIN,202501170NYK
Rudy Gobert,Starter,MIN,202501170NYK
Jaden McDaniels,Starter,MIN,202501170NYK
Mike Conley,Starter,MIN,202501170NYK
Nickeil Alexander-Walker,Reserves,MIN,202501170NYK
Naz Reid,Reserves,MIN,202501170NYK
Rob Dillingham,Reserves,MIN,202501170NYK
Josh Minott,Reserves,MIN,202501170NYK
Jaylen Clark,Reserves,MIN,202501170NYK
Luka Garza,Reserves,MIN,202501170NYK
Joe Ingles,Reserves: Did Not Play,MIN,202501170NYK
Mikal Bridges,Starter,NYK,202501170NYK
OG Anunoby,Starter,NYK,202501170NYK
Josh Hart,Starter,NYK,202501170NYK
Jalen Brunson,Starter,NYK,202501170NYK
Jericho Sims,Starter,NYK,202501170NYK
Precious Achiuwa,Reserves,NYK,202501170NYK
Miles McBride,Reserves,NYK,202501170NYK
Cameron Payne,Reserves,NYK,202501170NYK
Pacome Dadiet,Reserves,NYK,202501170NYK
Ariel Hukporti,Reserves,NYK,202501170NYK
Tyler Kolek,Reserves,NYK,202501170NYK
Matt Ryan,Reserves: Did Not Play,NYK,202501170NYK
Landry Shamet,Reserves: Did Not Play,NYK,202501170NYK
Jacob Toppin,Reserves: Did Not Play,NYK,202501170NYK
Karl-Anthony Towns,Reserves: Did Not Dress,NYK,202501170NYK
Paul George,Starter,PHI,202501020GSW
